pnt_lat,pnt_lon,d_20180107,d_20180118,d_20180129,d_20180209,d_20180220,d_20180303,d_20180314,d_20180325,d_20180405,d_20180416,d_20180427,d_20180508,d_20180519,d_20180530,d_20180610,d_20180621,d_20180702,d_20180713,d_20180724,d_20180804,d_20180815,d_20180826,d_20180906,d_20180917,d_20180928,d_20181009,d_20181020,d_20181031,d_20181111,d_20181122,d_20181203,d_20181214,d_20190105,d_20190116,d_20190207,d_20190301,d_20190323,d_20190403,d_20190414,d_20190425,d_20190506,d_20190517,d_20190528,d_20190608,d_20190619,d_20190630,d_20190722,d_20190802,d_20190824,d_20190904,d_20190915,d_20190926,d_20191007,d_20191018,d_20191029,d_20191109,d_20191120,d_20191201,d_20191212,d_20191223
52.378842,4.973662,0.0006481664866622362,0.0012231214943687766,-0.003070012778529941,-0.00107912318331,0.00023886544990076134,-0.00032253503834520845,-0.00412499671514876,-0.0026055583603693186,0.0010682681833389038,-0.0038283402120744695,-0.0035629614792395308,-0.002065991120151703,-0.002710738041471465,-0.00603617488648956,-0.004676400395509035,-0.006717796756298723,-0.003192238829243312,-0.0034634149892639335,-0.0023089366541188044,-0.0014797838895838971,-0.0018093401781893272,-0.005949041421757758,-0.0032448977604082395,-0.0012353142623756294,-0.006958105950089501,-0.0007864790722445785,0.00020454931327367338,-0.0022956633027915478,-0.004247930502899461,-0.0003156502881716298,-0.004915058815371946,-0.004318381826027937,-0.002368660060541421,-0.0019702124308341295,-0.0001280104999751604,-0.005805438827340258,-0.0037965023602913013,-0.0031198050296586547,-0.004088369835680516,-0.003676208780791189,-0.002911755743124881,-0.0027166726821686903,-0.014135675581080715,-0.008342692296093563,-0.006587830667086373,-0.006400288274155355,-0.005195716910480614,-0.005967034171656184,-0.00646376576091798,-0.0016509241650419872,-0.0037459168410108115,-0.003976433112812969,-0.0029014452525429456,-0.006913656860955831,-0.003878216944989335,-0.004801013513742955,-0.0043429513392450455,-0.004046720892179937,-0.005005929049429498,-0.0034911310133672385
52.378801,4.973689,-0.002651833513337764,-0.006376878505631224,-0.0007700127785299409,-0.00077912318331,-0.0014611345500992387,-0.0028225350383452087,-0.00872499671514876,-0.0025055583603693183,-0.0028317318166610965,-0.00852834021207447,-0.005562961479239531,-0.005565991120151703,-0.005710738041471465,-0.00633617488648956,-0.005576400395509036,-0.010217796756298723,-0.007592238829243312,-0.007063414989263933,-0.0028089366541188044,-0.004079783889583897,-0.004509340178189327,-0.005449041421757758,-0.0032448977604082395,-0.0029353142623756295,-0.0078581059500895,-0.00048647907224457854,-0.0008954506867263266,-0.005095663302791547,-0.0049479305028994605,8.434971182837018e-05,-0.0022150588153719464,-0.0008183818260279361,-0.0012686600605414213,0.0017297875691658705,-0.004828010499975161,-0.004605438827340259,-0.002696502360291301,-0.006419805029658654,-0.0022883698356805154,-0.005276208780791189,-0.003311755743124881,-0.008316672682168692,-0.005335675581080715,-0.012142692296093563,-0.007487830667086373,-0.009000288274155355,-0.005395716910480615,-0.009467034171656183,-0.00956376576091798,-0.002950924165041987,-0.004845916841010812,-0.0037764331128129695,-0.006101445252542945,-0.006613656860955831,-0.004378216944989336,-0.0062010135137429544,-0.005442951339245046,-0.0039467208921799375,-0.005705929049429498,-0.003991131013367238
52.378569,4.973744,-0.002051833513337764,-0.003976878505631224,-0.0043700127785299405,-0.00387912318331,-0.003461134550099239,-0.0030225350383452083,-0.00712499671514876,-0.003305558360369318,-0.0017317318166610962,-0.0058283402120744695,-0.00536296147923953,-0.003565991120151703,-0.003810738041471465,-0.00963617488648956,-0.005276400395509036,-0.005617796756298724,-0.007092238829243313,-0.007563414989263934,-0.0013089366541188044,-0.0010797838895838974,-0.0031093401781893265,-0.008449041421757758,-0.004844897760408239,-0.006135314262375629,-0.008858105950089502,-0.002286479072244579,-0.0036954506867263267,-0.007295663302791548,-0.007547930502899461,-0.00271565028817163,-0.007315058815371946,-0.007118381826027935,-0.005868660060541422,-0.004770212430834129,-0.00692801049997516,-0.00850543882734026,-0.005296502360291301,-0.006219805029658654,-0.008388369835680516,-0.006976208780791188,-0.002911755743124881,-0.003916672682168691,-0.008335675581080716,-0.008842692296093562,-0.007287830667086374,-0.010400288274155355,-0.007095716910480615,-0.007767034171656184,-0.01036376576091798,-0.007650924165041987,-0.005445916841010812,-0.005976433112812969,-0.008401445252542945,-0.008913656860955832,-0.005878216944989335,-0.009001013513742953,-0.008442951339245044,-0.0069467208921799375,-0.007905929049429498,-0.007191131013367238
52.378488,4.973791,-0.0013518335133377638,0.00042312149436877643,-0.004970012778529941,-0.0001791231833100002,-0.0028611345500992383,-0.0018225350383452086,-0.0035249967151487604,-0.0013055583603693182,-0.00023173181666109616,-0.0015283402120744695,-0.00596296147923953,-0.003665991120151703,-0.005410738041471465,-0.01473617488648956,-0.006676400395509035,-0.009017796756298723,-0.0069922388292433125,-0.007563414989263934,-0.006008936654118805,-0.006079783889583897,-0.004209340178189327,-0.013549041421757758,-0.009144897760408239,-0.005535314262375629,-0.0099581059500895,-0.0030864790722445784,-0.003995450686726326,-0.010395663302791548,-0.00934793050289946,-0.00241565028817163,-0.010915058815371945,-0.007118381826027935,-0.006768660060541422,-0.00437021243083413,-0.0013280104999751604,-0.010405438827340258,-0.0054965023602913015,-0.007219805029658654,-0.006588369835680515,-0.009576208780791188,-0.0037117557431248813,-0.00531667268216869,-0.009335675581080715,-0.013442692296093562,-0.009087830667086374,-0.009700288274155354,-0.008195716910480615,-0.010967034171656185,-0.010963765760917982,-0.004750924165041987,-0.006445916841010812,-0.010276433112812969,-0.007201445252542946,-0.008913656860955832,-0.005178216944989335,-0.0072010135137429545,-0.007942951339245045,-0.007046720892179937,-0.004705929049429498,-0.0057911310133672384
52.378429,4.97376,-0.0022518335133377637,-0.005276878505631224,-0.001570012778529941,-0.0005791231833100002,-0.0018611345500992385,-0.0042225350383452084,-0.0062249967151487605,-0.0028055583603693183,-0.0031317318166610964,-0.00362834021207447,-0.006162961479239531,-0.002365991120151703,-0.0062107380414714655,-0.007536174886489559,-0.0071764003955090356,-0.006717796756298723,-0.005292238829243312,-0.008063414989263933,-0.006808936654118805,-0.0038797838895838974,-0.005409340178189327,-0.0075490414217577574,-0.0038448977604082393,-0.0052353142623756295,-0.0093581059500895,-0.0026864790722445782,-0.004395450686726326,-0.004595663302791548,-0.007047930502899461,-0.0010156502881716299,-0.006415058815371946,-0.005918381826027936,-0.0038686600605414216,-0.0042702124308341294,-0.007428010499975161,-0.007205438827340259,-0.005996502360291301,-0.004419805029658655,-0.004388369835680516,-0.007576208780791188,-0.002411755743124881,-0.005816672682168691,-0.005335675581080715,-0.008042692296093563,-0.010587830667086373,-0.0078002882741553545,-0.008695716910480614,-0.009867034171656184,-0.011563765760917982,-0.004450924165041987,-0.005845916841010812,-0.006776433112812969,-0.004701445252542945,-0.006213656860955831,-0.008178216944989335,-0.005601013513742955,-0.004942951339245045,-0.004046720892179937,-0.004505929049429498,-0.005991131013367238
52.378375,4.973815,-0.0025518335133377637,-0.004176878505631224,-0.005270012778529941,-0.0026791231833100003,-0.0019611345500992385,-0.0016225350383452086,-0.00512499671514876,-0.002305558360369318,-0.00023173181666109616,-0.00522834021207447,-0.005862961479239531,-0.004665991120151703,-0.0065107380414714654,-0.009236174886489559,-0.007076400395509035,-0.009117796756298722,-0.008892238829243311,-0.007863414989263934,-0.006408936654118805,-0.007779783889583897,-0.008009340178189328,-0.010449041421757758,-0.00644489776040824,-0.0065353142623756294,-0.0119581059500895,-0.0024864790722445786,-0.005495450686726327,-0.006095663302791547,-0.0069479305028994605,-0.0023156502881716296,-0.006415058815371946,-0.006018381826027937,-0.0049686600605414214,-0.004170212430834129,-0.006528010499975161,-0.007705438827340259,-0.005796502360291301,-0.006719805029658655,-0.006988369835680516,-0.008376208780791188,-0.004511755743124881,-0.00661667268216869,-0.006135675581080715,-0.012942692296093562,-0.009987830667086374,-0.011800288274155355,-0.010495716910480615,-0.012367034171656183,-0.01246376576091798,-0.007850924165041987,-0.008745916841010812,-0.00667643311281297,-0.006901445252542946,-0.007713656860955831,-0.006178216944989335,-0.006301013513742955,-0.005842951339245045,-0.005846720892179937,-0.004705929049429498,-0.004591131013367238
52.378303,4.973806,-0.0014518335133377636,-0.005776878505631224,-0.004170012778529941,-0.0021791231833100002,-0.0022611345500992384,-0.0028225350383452087,-0.0035249967151487604,-0.0029055583603693185,6.826818333890376e-05,-0.00452834021207447,-0.00566296147923953,-0.004665991120151703,-0.005010738041471465,-0.00993617488648956,-0.006776400395509035,-0.008417796756298723,-0.004392238829243313,-0.008863414989263933,-0.00010893665411880449,-0.009079783889583897,0.005590659821810673,-0.010449041421757758,-0.00954489776040824,-0.006435314262375629,-0.012058105950089501,-0.003986479072244578,-0.005495450686726327,-0.008995663302791548,-0.009547930502899461,-0.00371565028817163,-0.010115058815371947,-0.009518381826027936,-0.005168660060541422,-0.006170212430834129,-0.007728010499975161,-0.007005438827340259,-0.006296502360291301,-0.007919805029658654,-0.008788369835680515,-0.009776208780791188,-0.006011755743124882,-0.0074166726821686905,-0.007135675581080716,-0.009342692296093563,-0.009587830667086374,-0.009800288274155355,-0.010795716910480615,-0.003867034171656184,-0.01176376576091798,-0.009750924165041986,-0.008045916841010812,-0.00497643311281297,-0.006401445252542945,-0.008013656860955832,-0.006178216944989335,-0.008701013513742953,-0.004142951339245046,-0.004746720892179937,-0.005405929049429498,-0.005891131013367239
52.378023,4.973788,-0.0010518335133377639,-0.0029768785056312236,-0.001870012778529941,0.0008208768166899998,0.0007388654499007613,0.0006774649616547915,-0.00422499671514876,-0.00040555836036931824,-0.0006317318166610963,-0.005728340212074469,-0.0030629614792395308,-0.000365991120151703,-0.003410738041471465,-0.01013617488648956,-0.005076400395509035,-0.004917796756298724,-0.005792238829243313,-0.007163414989263934,-0.004908936654118805,-0.004979783889583897,-0.005709340178189327,-0.009449041421757757,-0.0067448977604082395,-0.0030353142623756294,-0.0078581059500895,-0.0010864790722445784,-0.002095450686726327,-0.005995663302791548,-0.005347930502899461,0.0010843497118283702,-0.005815058815371946,-0.003418381826027936,-0.0012686600605414213,-0.0020702124308341293,-0.00222801049997516,-0.0052054388273402585,-0.0020965023602913012,-0.0038198050296586548,-0.0024883698356805155,-0.006176208780791189,-0.001111755743124881,-0.0022166726821686903,-0.003435675581080715,-0.008742692296093563,-0.0059878306670863735,-0.006900288274155355,-0.006295716910480614,-0.010267034171656184,-0.00906376576091798,-0.0030509241650419875,-0.0031459168410108117,-0.00467643311281297,-0.0036014452525429458,-0.005713656860955831,-0.003578216944989335,-0.004601013513742955,-0.002442951339245045,-0.001946720892179937,-0.0009059290494294986,0.0007088689866327619
52.377584,4.97394,-0.0006518335133377637,-0.0022768785056312235,-0.000970012778529941,0.00012087681668999993,0.0004388654499007613,-0.0005225350383452085,-0.0005249967151487601,9.444163963068177e-05,0.0036682681833389037,-0.0016283402120744696,-0.003462961479239531,-0.0016659911201517032,-0.0031107380414714648,-0.005836174886489559,-0.004876400395509036,-0.0035177967562987234,-0.004892238829243312,-0.006563414989263934,-0.006008936654118805,-0.006679783889583897,-0.006209340178189328,-0.007749041421757758,-0.00554489776040824,-0.006035314262375629,-0.009158105950089502,-0.0018864790722445787,-0.004295450686726326,-0.004695663302791547,-0.004147930502899461,-0.0004156502881716296,-0.0037150588153719464,-0.003718381826027936,-0.0026686600605414215,-0.0029702124308341295,-0.0013280104999751604,-0.004105438827340258,-0.0027965023602913013,-0.0026198050296586542,-0.004488369835680515,-0.004576208780791189,-0.0019117557431248809,-0.0026166726821686905,-0.003535675581080715,-0.005742692296093563,-0.006087830667086374,-0.006700288274155355,-0.006395716910480615,-0.008967034171656185,-0.00946376576091798,-0.003850924165041988,-0.004545916841010812,-0.002976433112812969,-0.0031014452525429453,-0.004013656860955831,-0.003578216944989335,-0.0028010135137429546,-0.0027429513392450452,-0.0025467208921799373,-0.0005059290494294985,-0.0009911310133672382
52.367063,4.972107,-0.0013518335133377638,-0.004576878505631224,-0.003170012778529941,0.0013208768166899998,-0.0022611345500992384,-0.0016225350383452086,-0.00372499671514876,-0.0012055583603693182,-0.001631731816661096,-0.00422834021207447,-0.0012629614792395308,-0.0005659911201517031,-0.0012107380414714652,-0.00503617488648956,-0.002076400395509035,0.005582203243701277,-0.0017922388292433123,0.0016365850107360666,0.0004910633458811955,-0.00027978388958389724,0.0010906598218106728,-0.006449041421757758,-0.0004448977604082395,-0.0009353142623756294,-0.003658105950089501,-0.0003864790722445787,-0.0003954506867263266,-0.001895663302791548,-0.002147930502899461,0.00028434971182837027,-0.004615058815371946,-0.0035183818260279363,-0.0017686600605414213,-0.00407021243083413,-0.0033280104999751604,-0.008105438827340258,-0.002996502360291301,-0.004219805029658654,-0.0028883698356805157,-0.008676208780791188,-0.001611755743124881,0.0004833273178313094,-0.007035675581080715,-0.007242692296093562,-0.0016878306670863733,-0.002700288274155355,-0.0024957169104806143,-0.004867034171656184,-0.00536376576091798,-0.0008509241650419873,-0.0006459168410108114,-0.004476433112812969,-0.005101445252542945,-0.003913656860955831,-0.0016782169449893352,-0.004701013513742955,-0.003142951339245045,-0.004446720892179937,-0.004305929049429498,-0.003991131013367238
52.366905,4.972004,0.00034816648666223613,-0.0016768785056312237,-0.0016700127785299408,-0.0003791231833100001,-0.0015611345500992386,-0.0005225350383452085,-0.00202499671514876,-0.002405558360369318,0.0023682681833389037,-0.0032283402120744696,-6.29614792395308e-05,-0.0005659911201517031,-0.001910738041471465,-0.0012361748864895595,-0.0003764003955090352,0.008182203243701277,-0.0006922388292433124,-0.00026341498926393353,0.00019106334588119548,2.0216110416102786e-05,0.0006906598218106728,-0.004449041421757757,0.0005551022395917605,-0.0011353142623756296,-0.003158105950089501,0.0003135209277554214,-0.00019545068672632664,0.0017043366972084523,-0.0031479305028994614,0.0007843497118283703,-0.0027150588153719464,-0.0046183818260279366,-0.0024686600605414214,-0.0035702124308341293,-0.0024280104999751606,-0.006105438827340258,-0.001996502360291301,-0.0025198050296586544,-0.0026883698356805156,-0.0058762087807911895,-0.001011755743124881,-0.0006166726821686906,-0.002035675581080715,-0.004842692296093563,-8.783066708637345e-05,-0.002000288274155355,-0.0022957169104806142,-0.004967034171656184,-0.00496376576091798,-0.00015092416504198744,-0.0003459168410108115,-0.0022764331128129695,-0.0034014452525429452,-0.0031136568609558307,-0.0014782169449893351,-0.003201013513742955,-0.003142951339245045,-0.002446720892179937,-0.0032059290494294984,-0.002591131013367238
